Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790307331,3,,Aggregated,44.250000,0.000000,25,30,32,33,36,39,44,53,83,83,83,404,0,25,24.84466845297191,3.2771650003269315,83.2476260002295,310.16584158415844
1790307332,3,,Aggregated,43.555556,0.000000,25,30,32,33,36,39,44,53,83,83,83,408,0,25,24.840907068624695,3.2771650003269315,83.2476260002295,310.4901960784314
1790307333,3,,Aggregated,40.100000,0.000000,25,30,32,33,36,39,44,53,83,83,83,410,0,25,24.84377254390338,3.2771650003269315,83.2476260002295,311.22439024390246
1790307334,3,,Aggregated,35.100000,0.000000,25,30,32,33,36,39,44,53,83,83,83,413,0,25,24.857559837771582,3.2771650003269315,83.2476260002295,311.17191283292976
1790307335,3,,Aggregated,31.200000,0.000000,26,29,32,33,36,39,44,53,83,83,83,416,0,25,24.869362947111558,3.2771650003269315,83.2476260002295,311.875
1790307336,3,,Aggregated,27.200000,0.000000,26,29,32,33,36,39,44,53,83,83,83,419,0,26,24.88491949164358,3.2771650003269315,83.2476260002295,312.19331742243435
1790307337,3,,Aggregated,23.300000,0.000000,26,29,31,33,36,39,44,53,83,83,83,424,0,26,24.92267113678899,3.2771650003269315,83.2476260002295,312.8372641509434
1790307338,3,,Aggregated,19.200000,0.000000,26,29,31,33,36,39,44,53,83,83,83,426,0,26,24.91486936854021,3.2771650003269315,83.2476260002295,313.1643192488263
1790307339,3,,Aggregated,15.200000,0.000000,26,29,31,33,36,39,44,53,83,83,83,429,0,26,24.94201637761819,3.2771650003269315,83.2476260002295,313.1002331002331
1790307340,3,,Aggregated,11.400000,0.000000,26,29,31,33,36,39,44,53,83,83,83,432,0,26,24.893544162026686,3.2771650003269315,83.2476260002295,313.037037037037
1790307341,3,,Aggregated,7.200000,0.000000,26,29,31,33,36,39,44,53,83,83,83,434,0,26,24.851627288006032,3.2771650003269315,83.2476260002295,313.71889400921657
1790307342,3,,Aggregated,3.700000,0.000000,26,29,31,33,36,39,44,53,83,83,83,437,0,26,24.832329203649273,3.2771650003269315,83.2476260002295,314.0114416475973
1790307343,3,,Aggregated,3.100000,0.000000,25,29,31,33,36,39,44,53,83,83,83,441,0,25,24.820823269832722,3.2771650003269315,83.2476260002295,314.6326530612245
1790307344,3,,Aggregated,3.000000,0.000000,26,29,31,33,36,39,44,53,83,83,83,444,0,25,24.82681320494472,3.2771650003269315,83.2476260002295,315.26801801801804
1790307345,3,,Aggregated,2.900000,0.000000,25,29,31,32,36,39,44,53,83,83,83,446,0,25,24.82258526456646,3.2771650003269315,83.2476260002295,315.2174887892377
1790307346,3,,Aggregated,3.100000,0.000000,26,29,31,32,36,39,44,53,83,83,83,450,0,25,24.843947099992267,3.2771650003269315,83.2476260002295,315.81555555555553
1790307347,3,,Aggregated,3.100000,0.000000,26,29,31,32,36,39,43,53,83,83,83,452,0,25,24.846719544241115,3.2771650003269315,83.2476260002295,315.7632743362832
1790307348,3,,Aggregated,3.000000,0.000000,26,29,31,32,36,39,43,53,83,83,83,455,0,26,24.851539505487,3.2771650003269315,83.2476260002295,316.37582417582416
1790307349,3,,Aggregated,3.100000,0.000000,25,29,31,32,36,39,43,53,83,83,83,457,0,25,24.82115897592078,3.2771650003269315,83.2476260002295,316.32166301969363
1790307350,3,,Aggregated,2.800000,0.000000,25,29,31,32,36,39,43,53,83,83,83,461,0,25,24.76814762472031,3.2771650003269315,83.2476260002295,316.55531453362255
1790307351,3,,Aggregated,2.900000,0.000000,25,29,31,32,36,39,43,53,83,83,83,463,0,25,24.75682225701091,3.2771650003269315,83.2476260002295,316.8401727861771
1790307352,3,,Aggregated,2.900000,0.000000,25,29,31,32,36,39,43,53,83,83,83,467,0,25,24.69343251819772,3.2771650003269315,83.2476260002295,317.06638115631694
1790307353,3,,Aggregated,2.900000,0.000000,25,29,31,32,36,39,43,53,83,83,83,470,0,25,24.640128191485736,3.2771650003269315,83.2476260002295,317.65106382978723
1790307354,3,,Aggregated,2.900000,0.000000,25,29,31,32,36,39,43,53,83,83,83,472,0,25,24.608150616520984,3.2771650003269315,83.2476260002295,317.59322033898303
